,Latitude,Longitude,Problem
11612,-7.850032,51.956697,Public fast
11613,-7.783045,54.797965,Private low
11614,-8.188621,54.501145,Public low
11615,-7.262612,55.251378,Public low
11616,-8.284545,54.798248,Public fast
11617,-8.443325,54.636031,Public low
11618,-7.768815,54.804946,Public fast
11619,-6.185082,53.251009,Public fast
11620,-6.242058,53.41601,Public low
11621,-6.315448,53.31948,Public fast
11622,-6.116236,53.391623,Public fast
11623,-6.364012,53.375177,Public fast
11624,-6.149376,53.260088,Public fast
11625,-6.169813,53.252775,Private fast
11626,-6.203613,53.277164,Private low
11627,-6.248054,53.338006,Public low
11628,-6.255804,53.332326,Private fast
11629,-6.257851,53.335409,Public fast
11630,-6.24871,53.3344,Private low
11631,-6.183082,53.360832,Public fast
11632,-6.228056,53.342945,Private fast
11633,-6.232894,53.338798,Public low
11634,-6.15157,53.451232,Public low
11635,-6.421705,53.283222,Public fast
11636,-6.199702,53.290457,Public low
11637,-6.223713,53.45423,Private fast
11638,-10.019564,53.488862,Private low
11639,-9.050699,53.278213,Public fast
11640,-9.052773,53.276523,Private low
11641,-10.227204,51.946705,Public fast
11642,-9.589492,51.884003,Private fast
11643,-9.786073,52.107344,Public fast
11644,-9.714192,52.260883,Private fast
11645,-9.699875,52.270976,Private fast
11646,-9.71,52.271,Private low
11647,-9.70961,52.2666,Private low
11648,-6.523586,53.323004,Public low
11649,-6.908265,53.162374,Private fast
11650,-7.06519,53.145372,Private fast
11651,-7.244226,52.654109,Public fast
11652,-7.260136,52.655331,Private fast
11653,-7.135967,52.526499,Private fast
11654,-7.346601,52.91297,Public low
11655,-7.333091,53.118234,Public low
11656,-7.187451,53.160461,Private fast
11657,-7.298964,53.032991,Public fast
11658,-8.790471,52.565132,Private low
11659,-8.5739,52.675091,Private low
11660,-9.099685,52.607471,Private fast
11661,-8.632049,52.661893,Public fast
11662,-8.623874,52.667322,Private fast
11663,-7.800276,53.725111,Private fast
11664,-6.185322,54.040456,Private fast
11665,-6.354049,53.71713,Public fast
11666,-6.402563,54.010244,Private fast
11667,-6.387454,54.003855,Public low
11668,-8.765583,53.762046,Private low
11669,-9.989089,54.222996,Private fast
11670,-9.3007,53.8569,Public low
11671,-8.9525,53.9386,Private fast
11672,-9.5241,53.8005,Public low
11673,-6.834811,53.415451,Private fast
11674,-6.683919,53.654434,Private fast
11675,-6.47119,53.43385,Private low
11676,-6.734236,54.118976,Public low
11677,-7.232457,54.180374,Private low
11678,-8.30158,53.971854,Public fast
11679,-8.528397,54.389519,Private low
11680,-8.465001,54.271302,Private fast
11681,-7.409999,52.348698,Public low
11682,-8.212924,52.861526,Public low
11683,-7.801199,52.956953,Public low
11684,-7.821686,52.675998,Private fast
11685,-7.147005,52.164062,Private fast
11686,-6.227539,52.644754,Public low
11687,-6.57359,52.50341,Private low
11688,-6.295529,52.673257,Public fast
11689,-6.460155,52.337957,Public low
11690,-6.463952,52.340105,Private fast
11691,-6.159181,52.794954,Public low
11692,-6.154016,52.796732,Public fast
11693,-6.153186,52.79884,Private low
11694,-6.108066,53.011805,Private fast
11695,-6.103734,53.204956,Public fast
11696,-6.0982,53.203109,Private low
11697,-6.5013,55.0709,Private low
11698,-5.928256,54.594342,Public low
11699,-5.924292,54.594109,Public low
11700,-5.935574,54.593365,Public fast
11701,-5.905207,54.546408,Public fast
11702,-5.839133,54.59371,Public low
11703,-5.815372,54.852279,Private fast
11704,-5.818398,54.850413,Public low
11705,-5.824385,54.85092,Private low
11706,-6.651237,55.202916,Private fast
11707,-6.089323,54.705215,Private low
11708,-6.660039,54.350942,Public fast
11709,-6.393503,54.451549,Public fast
11710,-6.44002,54.422202,Public fast
11711,-7.32095,54.9989,Private fast
11712,-7.322001,55.01272,Public fast
11713,-7.32185,54.99548,Public low
11714,-6.61157,54.75236,Public fast
11715,-7.464149,54.829324,Public fast
11716,-6.2711,54.349378,Private fast
11717,-5.658459,54.647352,Private fast
11718,-5.758739,54.396759,Public fast
11719,-5.821811,54.5895,Private low
11720,-5.800031,54.652793,Public fast
11721,-6.0077,54.0607,Private low
11722,-5.890661,54.214826,Private low
11723,-6.361695,54.189322,Private low
11724,-6.338146,54.175246,Private low
11725,-8.091973,54.480109,Public fast
11726,-7.639049,54.385592,Private fast
11727,-7.57355,54.19802,Private low
11728,-7.640307,54.34741,Private low
11729,-7.637848,54.343512,Private low
11730,-6.73992,54.64163,Public low
11731,-6.747952,54.647349,Private low
11732,-7.31583,54.37878,Private low
11733,-7.352932,54.676914,Private low
11734,-7.307725,54.601591,Private low
11735,-7.334948,54.659146,Public fast
11736,-6.197212,53.492693,Private fast
11737,-6.28074,53.3708,Private low
11738,-6.213815,53.280332,Private low
11739,-6.234603,53.428658,Public low
11740,-6.395969,53.495491,Private fast
11741,-6.456163,52.25783,Private low
11742,-6.018397,54.69481,Private fast
11743,-8.3954,51.877,Private low
11744,-6.197212,53.492693,Public fast
11745,-6.213815,53.280332,Public low
11746,-6.234603,53.428658,Public fast
11747,-6.8813,53.4135,Private low
11748,-9.305581,53.854221,Private fast
11749,-6.395969,53.495491,Public low
11750,-8.528397,54.389519,Private low
11751,-6.456163,52.25783,Public low
11752,-6.018397,54.69481,Public fast
11753,-8.482733,51.919755,Public low
11754,-8.3954,51.877,Private low
11755,-6.197212,53.492693,Public fast
11756,-6.213815,53.280332,Public low
11757,-6.234603,53.428658,Public fast
11758,-6.8813,53.4135,Private fast
11759,-9.305581,53.854221,Public fast
11760,-6.395969,53.495491,Private fast
11761,-8.528397,54.389519,Private fast
11762,-6.456163,52.25783,Private fast
11763,-6.018397,54.69481,Private low
11764,-7.352932,54.676914,Private fast
11765,-6.927016,52.833492,Public low
11766,-6.736986,52.801581,Public fast
11767,-7.204457,53.86385,Private low
11768,-9.290289,53.027069,Private fast
11769,-8.897258,52.761544,Public fast
11770,-8.877285,52.708176,Private fast
11771,-8.534676,51.886038,Public low
11772,-8.389447,51.814197,Public low
11773,-8.88957,51.620831,Private low
11774,-8.295589,51.852858,Private low
11775,-8.30804,51.803537,Public low
11776,-9.111555,51.721685,Public fast
11777,-9.553212,51.750022,Private fast
11778,-8.331938,51.849032,Private low
11779,-7.850032,51.956697,Private low
11780,-7.783045,54.797965,Private low
11781,-8.188621,54.501145,Private low
11782,-7.262612,55.251378,Public low
11783,-8.284545,54.798248,Private low
11784,-8.443325,54.636031,Private fast
11785,-7.768815,54.804946,Public low
11786,-6.185082,53.251009,Public low
11787,-6.242058,53.41601,Public low
11788,-6.315448,53.31948,Public fast
11789,-6.116236,53.391623,Public fast
11790,-6.364012,53.375177,Private fast
11791,-6.149376,53.260088,Private low
11792,-6.169813,53.252775,Public low
11793,-6.203613,53.277164,Public low
11794,-6.213815,53.280332,Public fast
11795,-6.248054,53.338006,Public fast
11796,-6.255804,53.332326,Private fast
11797,-6.257851,53.335409,Public fast
11798,-6.24871,53.3344,Public low
11799,-6.183082,53.360832,Public low
11800,-6.228056,53.342945,Public low
11801,-6.232894,53.338798,Private low
11802,-6.15157,53.451232,Private fast
11803,-6.421705,53.283222,Private low
11804,-6.199702,53.290457,Private fast
11805,-6.223713,53.45423,Public low
11806,-10.019564,53.488862,Public low
11807,-9.050699,53.278213,Public low
11808,-9.052773,53.276523,Private fast
11809,-10.227204,51.946705,Public fast
11810,-9.589492,51.884003,Public fast
11811,-9.786073,52.107344,Public fast
11812,-9.714192,52.260883,Private low
11813,-9.699875,52.270976,Public low
11814,-9.71,52.271,Private fast
11815,-9.70961,52.2666,Private fast
11816,-6.523586,53.323004,Private fast
11817,-6.908265,53.162374,Public fast
11818,-7.06519,53.145372,Private fast
11819,-7.244226,52.654109,Public low
11820,-7.260136,52.655331,Private fast
11821,-7.135967,52.526499,Private low
11822,-7.346601,52.91297,Private fast
11823,-7.333091,53.118234,Public fast
11824,-7.187451,53.160461,Private low
11825,-7.298964,53.032991,Private fast
11826,-8.790471,52.565132,Private low
11827,-8.5739,52.675091,Public fast
11828,-9.099685,52.607471,Private fast
11829,-8.632049,52.661893,Private fast
11830,-8.623874,52.667322,Public fast
11831,-7.800276,53.725111,Public fast
11832,-6.185322,54.040456,Private low
11833,-6.354049,53.71713,Public low
11834,-6.402563,54.010244,Private low
11835,-6.387454,54.003855,Private fast
11836,-8.765583,53.762046,Public fast
11837,-9.989089,54.222996,Public low
11838,-9.3007,53.8569,Public low
11839,-8.9525,53.9386,Private low
11840,-9.5241,53.8005,Public low
11841,-6.834811,53.415451,Public fast
11842,-6.683919,53.654434,Private fast
11843,-6.47119,53.43385,Private fast
11844,-6.734236,54.118976,Private low
11845,-7.232457,54.180374,Public fast
11846,-8.30158,53.971854,Public low
11847,-8.528397,54.389519,Private fast
11848,-8.465001,54.271302,Public low
11849,-7.409999,52.348698,Private low
11850,-8.212924,52.861526,Private low
11851,-7.801199,52.956953,Private low
11852,-7.821686,52.675998,Public fast
11853,-7.147005,52.164062,Private low
11854,-6.227539,52.644754,Public fast
11855,-6.57359,52.50341,Private low
11856,-6.295529,52.673257,Private low
11857,-6.460155,52.337957,Public fast
11858,-6.463952,52.340105,Private fast
11859,-6.159181,52.794954,Public fast
11860,-6.154016,52.796732,Private fast
11861,-6.153186,52.79884,Public fast
11862,-6.108066,53.011805,Public low
11863,-6.103734,53.204956,Public fast
11864,-6.0982,53.203109,Public fast
11865,-6.5013,55.0709,Private low
11866,-5.928256,54.594342,Private low
11867,-5.924292,54.594109,Public fast
11868,-5.935574,54.593365,Public fast
11869,-5.905207,54.546408,Public low
11870,-5.839133,54.59371,Public fast
11871,-5.815372,54.852279,Public low
11872,-5.818398,54.850413,Public fast
11873,-5.824385,54.85092,Private low
11874,-6.651237,55.202916,Public fast
11875,-6.089323,54.705215,Public low
11876,-6.660039,54.350942,Private fast
11877,-6.393503,54.451549,Private low
11878,-6.44002,54.422202,Public fast
11879,-7.32095,54.9989,Private fast
11880,-7.322001,55.01272,Private fast
11881,-7.32185,54.99548,Private low
11882,-6.61157,54.75236,Public low
11883,-7.464149,54.829324,Private low
11884,-6.2711,54.349378,Private fast
11885,-5.658459,54.647352,Public fast
11886,-5.758739,54.396759,Private low
11887,-5.821811,54.5895,Private fast
11888,-5.800031,54.652793,Public low
11889,-6.0077,54.0607,Private low
11890,-5.890661,54.214826,Public fast
11891,-6.361695,54.189322,Public low
11892,-6.338146,54.175246,Public fast
11893,-8.091973,54.480109,Public fast
11894,-7.639049,54.385592,Private low
11895,-7.57355,54.19802,Private fast
11896,-7.640307,54.34741,Public low
11897,-7.637848,54.343512,Public low
11898,-6.73992,54.64163,Public fast
11899,-6.747952,54.647349,Private fast
11900,-7.31583,54.37878,Public fast
11901,-7.352932,54.676914,Private low
11902,-7.307725,54.601591,Private low
11903,-7.334948,54.659146,Public fast
11904,-6.197212,53.492693,Private fast
11905,-6.28074,53.3708,Private fast
11906,-6.213815,53.280332,Private fast
11907,-6.234603,53.428658,Private fast
11908,-6.395969,53.495491,Private fast
11909,-6.456163,52.25783,Private fast
11910,-6.018397,54.69481,Private low
11911,-6.197212,53.492693,Public fast
11912,-6.213815,53.280332,Private fast
11913,-6.234603,53.428658,Private fast
11914,-6.8813,53.4135,Public fast
11915,-9.305581,53.854221,Private low
11916,-6.395969,53.495491,Private fast
11917,-8.528397,54.389519,Private fast
11918,-6.456163,52.25783,Private fast
11919,-6.018397,54.69481,Public low
11920,-8.482733,51.919755,Public low
11921,-6.197212,53.492693,Private fast
11922,-6.213815,53.280332,Private low
11923,-6.234603,53.428658,Private fast
11924,-6.8813,53.4135,Public low
11925,-9.305581,53.854221,Public fast
11926,-6.395969,53.495491,Public low
11927,-8.528397,54.389519,Public fast
11928,-6.456163,52.25783,Public fast
11929,-6.018397,54.69481,Private low
11930,-7.352932,54.676914,Private low
11931,-6.927016,52.833492,Private fast
11932,-6.736986,52.801581,Private fast
11933,-7.204457,53.86385,Public low
11934,-9.290289,53.027069,Public fast
11935,-8.897258,52.761544,Private low
11936,-8.877285,52.708176,Public fast
11937,-8.534676,51.886038,Private low
11938,-8.389447,51.814197,Private fast
11939,-8.88957,51.620831,Public low
11940,-8.295589,51.852858,Private low
11941,-8.30804,51.803537,Private low
11942,-9.111555,51.721685,Private low
11943,-9.553212,51.750022,Public fast
11944,-8.331938,51.849032,Private fast
11945,-7.850032,51.956697,Private low
11946,-7.783045,54.797965,Public low
11947,-8.188621,54.501145,Public low
11948,-7.262612,55.251378,Public fast
11949,-8.284545,54.798248,Public fast
11950,-8.443325,54.636031,Public low
11951,-7.768815,54.804946,Public low
11952,-6.185082,53.251009,Private fast
11953,-6.242058,53.41601,Private low
11954,-6.315448,53.31948,Public low
11955,-6.116236,53.391623,Public fast
11956,-6.364012,53.375177,Public fast
11957,-6.149376,53.260088,Public fast
11958,-6.169813,53.252775,Private low
11959,-6.203613,53.277164,Public low
11960,-6.248054,53.338006,Public fast
11961,-6.255804,53.332326,Public fast
11962,-6.257851,53.335409,Private fast
11963,-6.24871,53.3344,Private low
11964,-6.183082,53.360832,Public low
11965,-6.228056,53.342945,Public low
11966,-6.232894,53.338798,Public low
11967,-6.15157,53.451232,Public low
11968,-6.421705,53.283222,Public low
11969,-6.199702,53.290457,Public fast
11970,-6.223713,53.45423,Private low
11971,-10.019564,53.488862,Public low
11972,-9.050699,53.278213,Private low
11973,-10.227204,51.946705,Private fast
11974,-9.589492,51.884003,Private fast
11975,-9.786073,52.107344,Public fast
11976,-9.714192,52.260883,Private low
11977,-9.699875,52.270976,Private low
11978,-9.71,52.271,Public low
11979,-9.70961,52.2666,Public fast
11980,-6.523586,53.323004,Private low
11981,-6.908265,53.162374,Public fast
11982,-7.06519,53.145372,Private fast
11983,-7.244226,52.654109,Public fast
11984,-7.260136,52.655331,Private fast
11985,-7.135967,52.526499,Private fast
11986,-7.346601,52.91297,Private low
11987,-7.333091,53.118234,Private fast
11988,-7.187451,53.160461,Public fast
11989,-7.298964,53.032991,Private low
11990,-8.790471,52.565132,Private low
11991,-8.5739,52.675091,Public fast
11992,-9.099685,52.607471,Public fast
11993,-8.632049,52.661893,Private low
11994,-8.623874,52.667322,Public fast
11995,-7.800276,53.725111,Private fast
11996,-6.185322,54.040456,Private fast
11997,-6.354049,53.71713,Public low
11998,-6.402563,54.010244,Public low
11999,-6.387454,54.003855,Public fast
12000,-8.765583,53.762046,Public low
12001,-9.989089,54.222996,Private fast
12002,-9.3007,53.8569,Private low
12003,-8.9525,53.9386,Public fast
12004,-9.5241,53.8005,Private fast
12005,-6.834811,53.415451,Private low
12006,-6.683919,53.654434,Public fast
12007,-6.47119,53.43385,Public fast
12008,-6.734236,54.118976,Private low
12009,-7.232457,54.180374,Private low
12010,-8.30158,53.971854,Private low
12011,-8.528397,54.389519,Private low
12012,-8.465001,54.271302,Public low
12013,-7.409999,52.348698,Public fast
12014,-8.212924,52.861526,Public fast
12015,-7.801199,52.956953,Private low
12016,-7.821686,52.675998,Public fast
12017,-7.147005,52.164062,Public low
12018,-6.227539,52.644754,Public fast
12019,-6.57359,52.50341,Private fast
12020,-6.295529,52.673257,Public low
12021,-6.460155,52.337957,Private fast
12022,-6.463952,52.340105,Public fast
12023,-6.159181,52.794954,Public low
12024,-6.154016,52.796732,Private fast
12025,-6.153186,52.79884,Public fast
12026,-6.108066,53.011805,Private fast
12027,-6.103734,53.204956,Private fast
12028,-6.0982,53.203109,Private low
12029,-6.5013,55.0709,Public low
12030,-5.928256,54.594342,Public fast
12031,-5.924292,54.594109,Private fast
12032,-5.935574,54.593365,Private fast
12033,-5.905207,54.546408,Private fast
12034,-5.839133,54.59371,Private low
12035,-5.815372,54.852279,Public low
12036,-5.818398,54.850413,Public fast
12037,-5.824385,54.85092,Public low
12038,-6.651237,55.202916,Public fast
12039,-6.089323,54.705215,Public low
12040,-6.660039,54.350942,Public fast
12041,-6.393503,54.451549,Private fast
12042,-6.44002,54.422202,Private fast
12043,-7.32095,54.9989,Private fast
12044,-7.322001,55.01272,Private low
12045,-7.32185,54.99548,Private low
12046,-6.61157,54.75236,Public fast
12047,-7.464149,54.829324,Private fast
12048,-6.2711,54.349378,Private fast
12049,-5.658459,54.647352,Private low
12050,-5.758739,54.396759,Private fast
12051,-5.821811,54.5895,Public low
12052,-5.800031,54.652793,Private fast
12053,-6.0077,54.0607,Public fast
12054,-5.890661,54.214826,Public fast
12055,-6.361695,54.189322,Public low
12056,-6.338146,54.175246,Public fast
12057,-8.091973,54.480109,Public low
12058,-7.639049,54.385592,Public low
12059,-7.57355,54.19802,Private low
12060,-7.640307,54.34741,Public low
12061,-7.637848,54.343512,Private fast
12062,-6.73992,54.64163,Private fast
12063,-6.747952,54.647349,Private fast
12064,-7.31583,54.37878,Private fast
12065,-7.352932,54.676914,Public fast
12066,-7.307725,54.601591,Public fast
12067,-7.334948,54.659146,Public low
12068,-6.197212,53.492693,Public low
12069,-6.28074,53.3708,Private low
12070,-6.213815,53.280332,Public low
12071,-6.234603,53.428658,Private fast
12072,-6.395969,53.495491,Public low
12073,-6.456163,52.25783,Private fast
12074,-6.018397,54.69481,Private fast
12075,-6.197212,53.492693,Public low
12076,-6.213815,53.280332,Private fast
12077,-6.143881,53.282568,Public low
12078,-6.8813,53.4135,Public low
12079,-6.395969,53.495491,Public low
12080,-8.528397,54.389519,Private fast
12081,-6.456163,52.25783,Private low
12082,-6.018397,54.69481,Private fast
12083,-8.482733,51.919755,Public low
12084,-6.197212,53.492693,Private low
12085,-6.213815,53.280332,Private fast
12086,-6.143881,53.282568,Private fast
12087,-6.8813,53.4135,Private fast
12088,-6.395969,53.495491,Public fast
12089,-8.528397,54.389519,Public low
12090,-6.456163,52.25783,Private fast
12091,-6.018397,54.69481,Private fast
12092,-7.352932,54.676914,Private fast
12093,-6.927016,52.833492,Public low
12094,-6.736986,52.801581,Public fast
12095,-7.204457,53.86385,Private fast
12096,-9.290289,53.027069,Public low
12097,-8.897258,52.761544,Public low
12098,-8.877285,52.708176,Public fast
12099,-8.534676,51.886038,Public fast
12100,-8.88957,51.620831,Public low
12101,-8.295589,51.852858,Public fast
12102,-8.30804,51.803537,Private low
12103,-9.111555,51.721685,Private fast
12104,-9.553212,51.750022,Public low
12105,-8.654588,52.139237,Private low
12106,-8.331938,51.849032,Private fast
12107,-7.850032,51.956697,Private fast
12108,-7.783045,54.797965,Private low
12109,-8.188621,54.501145,Public fast
12110,-7.262612,55.251378,Private fast
12111,-8.284545,54.798248,Private low
12112,-8.443325,54.636031,Private low
12113,-7.768815,54.804946,Public fast
12114,-6.185082,53.251009,Private low
12115,-6.242058,53.41601,Public fast
12116,-6.315448,53.31948,Private low
12117,-6.116236,53.391623,Public fast
12118,-6.364012,53.375177,Public fast
12119,-6.149376,53.260088,Public fast
12120,-6.169813,53.252775,Public fast
12121,-6.203613,53.277164,Private fast
12122,-6.248054,53.338006,Private low
12123,-6.255804,53.332326,Public fast
12124,-6.257851,53.335409,Public low
12125,-6.24871,53.3344,Private low
12126,-6.228056,53.342945,Public low
12127,-6.232894,53.338798,Public fast
12128,-6.15157,53.451232,Public fast
12129,-6.421705,53.283222,Private fast
12130,-6.199702,53.290457,Private fast
12131,-6.223713,53.45423,Private low
12132,-10.019564,53.488862,Public fast
12133,-9.050699,53.278213,Public low
12134,-10.227204,51.946705,Public fast
12135,-9.589492,51.884003,Private low
12136,-9.786073,52.107344,Private fast
12137,-9.714192,52.260883,Public low
12138,-9.699875,52.270976,Private low
12139,-9.71,52.271,Private low
12140,-9.70961,52.2666,Public low
12141,-6.523586,53.323004,Private low
12142,-6.908265,53.162374,Public fast
12143,-7.06519,53.145372,Private fast
12144,-7.244226,52.654109,Public fast
12145,-7.260136,52.655331,Public fast
12146,-7.135967,52.526499,Private low
12147,-7.346601,52.91297,Public fast
12148,-7.333091,53.118234,Public fast
12149,-7.187451,53.160461,Private low
12150,-7.298964,53.032991,Public fast
12151,-8.790471,52.565132,Private low
12152,-8.5739,52.675091,Public low
12153,-9.099685,52.607471,Public fast
12154,-8.632049,52.661893,Public fast
12155,-8.623874,52.667322,Private low
12156,-7.800276,53.725111,Private low
12157,-6.185322,54.040456,Private low
12158,-6.354049,53.71713,Private low
12159,-6.402563,54.010244,Public fast
12160,-6.387454,54.003855,Private fast
12161,-8.765583,53.762046,Private low
12162,-9.989089,54.222996,Private fast
12163,-9.3007,53.8569,Private low
12164,-8.9525,53.9386,Public fast
12165,-9.5241,53.8005,Public low
12166,-6.834811,53.415451,Private fast
12167,-6.683919,53.654434,Private fast
12168,-6.47119,53.43385,Public fast
12169,-6.734236,54.118976,Private fast
12170,-7.232457,54.180374,Public fast
12171,-8.30158,53.971854,Private fast
12172,-8.528397,54.389519,Private fast
12173,-8.465001,54.271302,Private low
12174,-7.409999,52.348698,Public fast
12175,-8.212924,52.861526,Private fast
12176,-7.801199,52.956953,Private low
12177,-7.821686,52.675998,Private low
12178,-7.147005,52.164062,Private low
12179,-6.227539,52.644754,Private low
12180,-6.57359,52.50341,Public low
12181,-6.295529,52.673257,Public low
12182,-6.460155,52.337957,Public low
12183,-6.463952,52.340105,Public low
12184,-6.159181,52.794954,Public low
12185,-6.154016,52.796732,Private fast
12186,-6.153186,52.79884,Private fast
12187,-6.108066,53.011805,Public low
12188,-6.103734,53.204956,Private fast
12189,-6.0982,53.203109,Private fast
12190,-6.5013,55.0709,Private low
12191,-5.928256,54.594342,Public low
12192,-5.924292,54.594109,Public low
12193,-5.935574,54.593365,Private fast
12194,-5.905207,54.546408,Private fast
12195,-5.839133,54.59371,Public low
12196,-5.815372,54.852279,Public fast
12197,-5.818398,54.850413,Public low
12198,-5.824385,54.85092,Private low
12199,-6.651237,55.202916,Public low
12200,-6.089323,54.705215,Public fast
12201,-6.660039,54.350942,Public fast
12202,-6.393503,54.451549,Public fast
12203,-6.44002,54.422202,Private fast
12204,-7.32095,54.9989,Public low
12205,-7.322001,55.01272,Private fast
12206,-7.32185,54.99548,Public low
12207,-6.61157,54.75236,Private fast
12208,-7.464149,54.829324,Public fast
12209,-6.2711,54.349378,Private fast
12210,-5.658459,54.647352,Private fast
12211,-5.758739,54.396759,Private low
12212,-5.821811,54.5895,Private low
12213,-5.800031,54.652793,Private low
12214,-6.0077,54.0607,Private fast
12215,-5.890661,54.214826,Private fast
12216,-6.361695,54.189322,Public low
12217,-6.338146,54.175246,Private low
12218,-8.091973,54.480109,Private low
12219,-7.639049,54.385592,Private low
12220,-7.57355,54.19802,Private low
12221,-7.640307,54.34741,Public low
12222,-7.637848,54.343512,Private fast
12223,-6.73992,54.64163,Public low
12224,-6.747952,54.647349,Public fast
12225,-7.31583,54.37878,Private low
12226,-7.352932,54.676914,Private fast
12227,-7.307725,54.601591,Private fast
12228,-7.334948,54.659146,Private low
12229,-6.197212,53.492693,Private low
12230,-6.28074,53.3708,Private fast
12231,-6.213815,53.280332,Public low
12232,-6.234603,53.428658,Private fast
12233,-6.395969,53.495491,Public low
12234,-6.456163,52.25783,Private fast
12235,-6.018397,54.69481,Public fast
12236,-6.197212,53.492693,Public fast
12237,-6.213815,53.280332,Private low
12238,-6.143881,53.282568,Public fast
12239,-6.8813,53.4135,Public low
12240,-6.395969,53.495491,Public low
12241,-8.528397,54.389519,Public low
12242,-6.456163,52.25783,Private fast
12243,-6.018397,54.69481,Public fast
12244,-8.482733,51.919755,Private low
12245,-6.197212,53.492693,Public fast
12246,-6.213815,53.280332,Public low
12247,-6.143881,53.282568,Public low
12248,-6.8813,53.4135,Private fast
12249,-6.395969,53.495491,Private fast
12250,-8.528397,54.389519,Private fast
12251,-6.456163,52.25783,Private low
12252,-6.018397,54.69481,Public fast
12253,-7.352932,54.676914,Public low
12254,-6.927016,52.833492,Private low
12255,-6.736986,52.801581,Private fast
12256,-7.204457,53.86385,Private low
12257,-9.290289,53.027069,Private low
12258,-8.897258,52.761544,Public low
12259,-8.877285,52.708176,Private low
12260,-8.534676,51.886038,Private fast
12261,-8.88957,51.620831,Private low
12262,-8.295589,51.852858,Private low
12263,-8.30804,51.803537,Private fast
12264,-9.111555,51.721685,Private fast
12265,-9.553212,51.750022,Private low
12266,-8.654588,52.139237,Public low
12267,-8.331938,51.849032,Private low
12268,-7.850032,51.956697,Private fast
12269,-7.783045,54.797965,Private fast
12270,-8.188621,54.501145,Public fast
12271,-7.262612,55.251378,Public fast
12272,-8.284545,54.798248,Private low
12273,-8.443325,54.636031,Public fast
12274,-7.768815,54.804946,Public low
12275,-6.185082,53.251009,Private fast
12276,-6.242058,53.41601,Private low
12277,-6.315448,53.31948,Public fast
12278,-6.116236,53.391623,Private low
12279,-6.364012,53.375177,Public low
12280,-6.149376,53.260088,Public low
12281,-6.169813,53.252775,Public fast
12282,-6.203613,53.277164,Private fast
12283,-6.248054,53.338006,Private low
12284,-6.255804,53.332326,Public fast
12285,-6.257851,53.335409,Private low
12286,-6.24871,53.3344,Private low
12287,-6.228056,53.342945,Private low
12288,-6.232894,53.338798,Private fast
12289,-6.15157,53.451232,Private fast
12290,-6.421705,53.283222,Private fast
12291,-6.199702,53.290457,Private fast
12292,-6.223713,53.45423,Private fast
12293,-10.019564,53.488862,Private low
12294,-9.050699,53.278213,Public fast
12295,-10.227204,51.946705,Private fast
12296,-9.589492,51.884003,Private low
12297,-9.786073,52.107344,Public low
12298,-9.714192,52.260883,Public fast
12299,-9.699875,52.270976,Public fast
12300,-9.71,52.271,Public low
12301,-9.70961,52.2666,Public fast
12302,-6.523586,53.323004,Private low
12303,-6.908265,53.162374,Public low
12304,-7.06519,53.145372,Public low
12305,-7.244226,52.654109,Private low
12306,-7.260136,52.655331,Public low
12307,-7.135967,52.526499,Public low
12308,-7.346601,52.91297,Private fast
12309,-7.333091,53.118234,Private fast
12310,-7.187451,53.160461,Public fast
12311,-7.298964,53.032991,Private low
12312,-8.790471,52.565132,Public low
12313,-8.5739,52.675091,Public low
12314,-9.099685,52.607471,Private fast
12315,-8.632049,52.661893,Private fast
12316,-8.623874,52.667322,Public low
12317,-7.800276,53.725111,Public fast
12318,-6.185322,54.040456,Private low
12319,-6.354049,53.71713,Private low
12320,-6.402563,54.010244,Private fast
12321,-6.387454,54.003855,Public low
12322,-8.765583,53.762046,Public fast
12323,-9.989089,54.222996,Private low
12324,-9.3007,53.8569,Private fast
12325,-8.9525,53.9386,Private low
12326,-9.5241,53.8005,Private fast
12327,-6.834811,53.415451,Private low
12328,-6.683919,53.654434,Public low
12329,-6.47119,53.43385,Private fast
12330,-6.734236,54.118976,Private low
12331,-7.232457,54.180374,Private fast
12332,-8.30158,53.971854,Public fast
12333,-8.528397,54.389519,Public low
12334,-8.465001,54.271302,Private low
12335,-7.409999,52.348698,Public low
12336,-8.212924,52.861526,Private low
12337,-7.801199,52.956953,Private fast
12338,-7.821686,52.675998,Public fast
12339,-7.147005,52.164062,Public fast
12340,-6.227539,52.644754,Public fast
12341,-6.57359,52.50341,Public low
12342,-6.295529,52.673257,Public fast
12343,-6.460155,52.337957,Public low
12344,-6.463952,52.340105,Public fast
12345,-6.159181,52.794954,Private fast
12346,-6.154016,52.796732,Private fast
12347,-6.153186,52.79884,Private low
12348,-6.108066,53.011805,Private low
12349,-6.103734,53.204956,Private low
12350,-6.0982,53.203109,Private fast
12351,-6.5013,55.0709,Private fast
12352,-5.928256,54.594342,Private low
12353,-5.924292,54.594109,Public fast
12354,-5.935574,54.593365,Private fast
12355,-5.905207,54.546408,Public low
12356,-5.839133,54.59371,Public fast
12357,-5.815372,54.852279,Private low
12358,-5.818398,54.850413,Private low
12359,-5.824385,54.85092,Public low
12360,-6.651237,55.202916,Private fast
12361,-6.089323,54.705215,Private low
12362,-6.660039,54.350942,Private fast
12363,-6.393503,54.451549,Public low
12364,-6.44002,54.422202,Private low
12365,-7.32095,54.9989,Public low
12366,-7.322001,55.01272,Private low
