"","Latitude","Longitude","problem"
"116076",50.98983671,-0.177610327,"Light"
"116106",50.9328138,-1.382069864,"PotHole"
"116136",51.23682889,-0.568969499,"Light"
"116147",51.39106731,-1.320026307,"Light"
"116148",51.1304211,1.308776144,"PotHole"
"116154",50.82498832,0.034628732,"PotHole"
"116160",51.11245572,-1.344535745,"Light"
"116178",51.39113845,0.751071651,"Light"
"116188",51.30868274,0.318241124,"Accident"
"116194",51.13335027,0.259217708,"PotHole"
"116202",50.79192281,-1.095919067,"Light"
"116207",51.02864952,-0.269783109,"Light"
"116213",51.80613909,-1.279122906,"Accident"
"116218",50.86515687,-0.1526329,"PotHole"
"116228",52.12780244,-0.818168298,"Light"
"116247",51.24313901,1.135438772,"Light"
"116252",51.52149856,-0.673934813,"Light"
"116253",51.41865861,-1.516762643,"PotHole"
"116254",51.27191152,1.067996271,"Accident"
"116257",51.30550024,0.15629765,"Light"
"116265",51.10772828,0.396031236,"PotHole"
"116285",51.10297662,-0.37313747,"Light"
"116295",51.96666071,-1.535638781,"Light"
"116306",51.38014212,1.383688738,"PotHole"
"116329",51.402294,0.502269479,"PotHole"
"116334",51.1418942,0.900649162,"PotHole"
"116347",51.13560652,0.260671567,"PotHole"
"116356",51.41098929,-0.835014466,"Accident"
"116360",51.41525293,-0.734532195,"PotHole"
"116367",51.32096071,-0.560067368,"PotHole"
"116375",51.37604432,-0.436324292,"PotHole"
"116384",51.59115079,-1.279642697,"PotHole"
"116394",51.43812022,0.243059455,"Light"
"116412",50.78696525,-1.099078894,"PotHole"
"116425",51.41191253,-0.837435453,"PotHole"
"116441",51.51754587,-0.89376693,"Light"
"116466",51.66448074,-0.612651269,"Light"
"116472",50.98254297,-1.944391865,"Accident"
"116495",50.81171867,-1.085885322,"Accident"
"116511",51.37971223,0.531935907,"Light"
"116512",51.30242853,0.92654708,"Light"
"116539",51.41174746,-0.701772503,"Light"
"116549",50.88792199,-0.164215917,"PotHole"
"116560",51.98773337,-0.792732711,"Light"
"116563",51.75444625,-0.987301349,"PotHole"
"116574",50.96882599,0.760221005,"Accident"
"116575",51.01669312,0.610462357,"Light"
"116580",51.1376352,0.053203724,"PotHole"
"116588",50.84373537,-1.019710817,"Light"
"116610",50.89748902,-1.323241377,"PotHole"
"116622",51.33946916,0.599501391,"PotHole"
"116649",51.49102193,-0.545497575,"Accident"
"116680",51.38911603,0.19033948,"PotHole"
"116695",51.18039529,0.283753069,"Light"
"116698",51.08012938,1.176233938,"PotHole"
"116701",51.07841507,1.173117768,"PotHole"
"116720",50.98618702,-0.197415513,"PotHole"
"116721",50.98849325,-0.201173323,"Light"
"116726",51.11379461,-0.191311479,"Light"
"116734",50.8435983,-0.283881438,"Accident"
"116736",50.81754414,-1.083358388,"Light"
"116748",51.20746949,1.173967321,"Accident"
"116756",51.39867056,0.452470087,"Accident"
"116803",50.7573692,-1.287552201,"Light"
"116819",50.87392366,0.013305926,"PotHole"
"116837",51.34045548,1.026332953,"Light"
"116841",50.90691791,-1.417542167,"Accident"
"116851",51.45015565,-0.975338152,"PotHole"
"116864",51.08288413,1.170853228,"PotHole"
"116865",51.31767281,0.290996007,"PotHole"
"116873",51.43779451,0.765387546,"Light"
"116879",52.0474993,-1.332116061,"PotHole"
"116896",51.79089817,-1.271681402,"PotHole"
"116945",51.08642989,-0.878023414,"PotHole"
"116955",51.27783435,1.099224402,"PotHole"
"116967",51.32117904,-0.343902599,"Light"
"116970",51.33842063,-0.361370835,"PotHole"
"116971",51.11564106,-0.165521281,"Light"
"116980",51.23837606,-0.210783666,"PotHole"
"116991",51.27662677,-0.832967615,"Accident"
"116997",51.41311289,0.371267704,"Accident"
"116998",51.42498492,0.330884426,"PotHole"
"117004",51.25056938,-0.597201099,"PotHole"
"117013",51.0879675,-0.737772006,"Accident"
"117037",50.82108276,-0.539123273,"PotHole"
"117038",50.82463484,-0.54270397,"PotHole"
"117043",51.54393558,-0.769037107,"PotHole"
"117047",51.26107281,0.456604693,"Light"
"117051",51.36235706,1.288120681,"PotHole"
"117058",52.05143205,-0.703514903,"Light"
"117073",51.47909089,-1.047842248,"PotHole"
"117080",51.39633712,-0.844586141,"PotHole"
"117084",51.25716209,-0.158030426,"Accident"
"117085",50.99398859,-1.479861735,"PotHole"
"117103",50.91999458,-1.52521542,"PotHole"
"117105",50.95347962,-1.47020578,"PotHole"
"117111",51.23540821,0.362117409,"Light"
"117128",51.3053277,-0.077482127,"Light"
"117143",51.17223557,0.873938392,"Light"
"117152",51.59019254,-1.431021914,"PotHole"
"117159",51.09018054,1.045377481,"Light"
"117161",51.09355508,1.111876375,"PotHole"
"117173",51.08531694,-0.8020936,"PotHole"
"117185",52.07705723,-1.312706366,"Accident"
"117190",51.23784285,-0.735107802,"Light"
"117213",51.38231672,-1.362962341,"Accident"
"117219",50.82279152,-0.510674543,"Accident"
"117220",50.96094856,-0.193693137,"PotHole"
"117227",51.44872885,-0.966447955,"Accident"
"117228",51.45143855,-0.967825921,"PotHole"
"117235",50.94249022,-1.528829454,"Light"
"117241",51.11801813,-1.358458564,"PotHole"
"117255",50.79134303,0.282898152,"Accident"
"117257",50.79508168,0.289466127,"Light"
"117259",50.8637007,0.453418037,"PotHole"
"117278",50.81840639,-1.078656899,"Accident"
"117299",50.88100269,0.020008356,"Accident"
"117302",50.84807778,-1.078072695,"Accident"
"117308",51.21203541,0.948017449,"PotHole"
"117309",51.31258179,1.155387056,"PotHole"
"117320",50.8054784,-1.152708753,"Light"
"117321",51.0761941,-1.294231235,"Accident"
"117354",51.11007763,0.49859304,"PotHole"
"117367",50.9676896,-0.577254915,"PotHole"
"117371",51.15442968,0.862819866,"PotHole"
"117387",50.95964528,-1.355088012,"Light"
"117397",51.65618494,-0.700222014,"Accident"
"117413",51.72698866,-1.205094011,"Light"
"117440",51.43567718,-0.504915081,"Light"
"117459",50.82919394,-0.783669202,"Light"
"117464",51.990524,-0.973247438,"Light"
"117481",51.12538876,1.321281177,"Light"
"117517",51.7851426,-1.090704719,"PotHole"
"117523",51.41067147,-0.812304143,"PotHole"
"117551",51.10551789,0.99838043,"PotHole"
"117575",50.92022563,-1.585960119,"Accident"
"117579",51.78655823,-1.297266901,"Light"
"117590",51.43504044,0.215858878,"Light"
"117622",51.36079395,1.158701652,"PotHole"
"117629",51.45056231,-0.970436075,"Light"
"117631",51.51080068,-1.136811502,"PotHole"
"117635",51.42153162,-0.676110568,"PotHole"
"117636",50.91502017,-1.260254893,"PotHole"
"117648",51.66775929,-1.278428716,"Accident"
"117655",51.6748183,-1.191545509,"PotHole"
"117665",51.48636152,-0.855274842,"PotHole"
"117692",51.22057931,-0.77931267,"PotHole"
"117697",51.33301425,-0.551622455,"PotHole"
"117723",51.34585882,0.146646324,"PotHole"
"117734",51.50537746,-0.584794619,"PotHole"
"117749",51.73890865,-1.103508378,"Accident"
"117771",52.07193871,-1.321538781,"Light"
"117778",50.91121106,-0.192219436,"PotHole"
"117779",51.51931093,-0.632200235,"Light"
"117791",51.50740602,-0.636879537,"Accident"
"117801",51.39662692,0.485426951,"Accident"
"117803",51.26198892,1.103175422,"PotHole"
"117812",50.86199545,0.559985179,"Light"
"117820",51.19221369,-0.324200939,"PotHole"
"117831",50.86971122,-1.262393147,"Accident"
"117842",50.793812,-0.672780879,"Light"
"117855",51.56599474,-0.500947755,"Light"
"117876",51.33612194,1.37240192,"Light"
"117910",51.37436259,-0.493278159,"PotHole"
"117911",51.34873803,-0.602390724,"Light"
"117916",51.28313207,-0.854311043,"Accident"
"117921",51.21513301,-0.798728388,"Light"
"117924",51.43833115,-0.575055205,"Light"
"117925",51.41119975,-0.692944897,"Accident"
"117931",51.27930747,-1.083806522,"PotHole"
"117934",51.51071444,-0.612283018,"Light"
"117936",50.84082053,-1.070120192,"PotHole"
"117966",51.69197461,-0.738405085,"Light"
"117972",51.2854466,0.110843404,"Light"
"117973",51.27168081,0.520255905,"Light"
"117977",51.65260837,-1.58510775,"PotHole"
"117978",51.21789203,-1.500252858,"Light"
"118013",51.76714417,-0.759497797,"PotHole"
"118025",51.66310413,-0.60271674,"PotHole"
"118034",52.08920379,-1.3362665,"PotHole"
"118047",51.30927271,0.391737709,"Accident"
"118065",51.41321529,-1.426232317,"Light"
"118066",51.3897889,0.183199078,"PotHole"
"118071",51.0298303,0.46574833,"Light"
"118088",50.9235804,-1.338086599,"Light"
"118111",51.58289674,-0.558125373,"Light"
"118115",51.79750636,-0.710809637,"Light"
"118117",51.25324409,-0.195159633,"Light"
"118135",51.07200586,1.110429675,"PotHole"
"118156",51.33759169,0.582739394,"PotHole"
"118174",51.37819784,-0.828950053,"Light"
"118179",51.24322117,-0.733527646,"Light"
"118186",51.48013119,-1.065388993,"Light"
"118198",51.50177665,-0.616876786,"Accident"
"118201",51.59842609,-0.505655586,"Accident"
"118205",51.66854517,-1.307422602,"Light"
"118256",51.35423053,0.655493794,"PotHole"
"118286",52.0706813,-1.34563022,"Light"
"118294",50.99309693,-0.34848274,"Light"
"118307",50.88475006,-1.005757581,"Light"
"118309",51.50947971,-0.74201058,"Accident"
"118339",51.23867179,-0.200744066,"PotHole"
"118347",50.83146361,-0.794402243,"PotHole"
"118353",51.08327925,0.692776452,"Light"
"118356",51.38086912,1.358443781,"Light"
"118358",51.42036928,-0.5769082,"Light"
"118369",51.41048905,-0.973924338,"PotHole"
"118373",51.73538317,-1.269721057,"PotHole"
"118392",51.25868068,0.530868177,"PotHole"
"118398",51.25758913,-0.503261087,"PotHole"
"118400",51.42385308,0.744390842,"PotHole"
"118402",51.33502584,1.388548064,"Accident"
"118413",50.97088974,0.248959529,"PotHole"
"118432",51.34645221,-0.63735231,"Light"
"118433",51.3658607,-0.531911972,"PotHole"
"118438",51.25711331,-0.771409369,"Light"
"118460",51.69395395,-1.412997564,"Accident"
"118469",50.86087478,0.584296025,"PotHole"
"118485",51.59929338,-1.310482995,"PotHole"
"118492",52.04504809,-0.762026039,"Light"
"118493",50.82010499,-0.141633679,"Light"
"118503",51.31116973,-0.377263894,"PotHole"
"118507",51.56127882,-0.513351016,"PotHole"
"118509",51.23858288,-0.565333751,"PotHole"
"118519",51.08205286,1.171653183,"Light"
"118520",51.07139639,1.072625992,"Light"
"118521",51.28344917,0.146502565,"PotHole"
"118529",50.88106721,-1.031934469,"PotHole"
"118532",51.45657626,-0.979512325,"PotHole"
"118556",51.22555939,-0.626603938,"PotHole"
"118589",51.47768206,-0.887747525,"Accident"
"118603",51.26698814,0.57877774,"PotHole"
"118604",51.23977025,-0.207864328,"Accident"
"118611",51.127972,0.260155775,"PotHole"
"118640",51.66010127,-0.902487344,"PotHole"
"118642",51.39699806,0.493354299,"Accident"
"118657",51.3747648,-0.524888664,"PotHole"
"118667",50.82186421,-0.439716602,"PotHole"
"118668",51.13094013,0.213132702,"Accident"
"118670",51.01026444,-0.432690799,"Light"
"118687",51.13560652,0.260671567,"Light"
"118690",50.84564253,0.469517949,"Accident"
"118692",51.47752369,-0.619050433,"PotHole"
"118744",51.08009061,1.177659279,"PotHole"
"118751",50.93517937,-1.406459117,"Accident"
"118752",50.78696525,-1.099078894,"PotHole"
"118782",51.37107447,-0.421121071,"PotHole"
"118788",51.22245372,-0.570016736,"Light"
"118792",51.15377769,1.287562971,"PotHole"
"118807",51.36004204,1.434504758,"Light"
"118816",50.98079339,-1.367886417,"PotHole"
"118818",50.85829164,-0.900271575,"Light"
"118822",51.9152972,-1.158156978,"Accident"
"118843",51.08469501,-0.199585845,"Light"
"118860",51.02172374,-0.455830992,"PotHole"
"118865",51.40531779,0.457139593,"PotHole"
"118868",51.40948845,0.514885995,"Accident"
"118880",51.43337782,-0.674041884,"PotHole"
"118886",51.34716037,-0.80963884,"Light"
"118896",51.51624327,-0.654631002,"Light"
"118907",51.66250634,-0.921398442,"PotHole"
"118921",50.98902507,-0.049401073,"Accident"
"118930",50.85356166,-0.950105903,"PotHole"
"118941",51.28639309,-0.734348249,"Accident"
"118949",50.89331823,-1.345638881,"Accident"
"118957",50.9317684,-1.473397966,"Accident"
"118958",50.92174628,-1.472387118,"Light"
"118975",51.56180033,-1.301600999,"Accident"
"118980",51.4115864,-0.972936395,"PotHole"
"118987",51.49951925,-0.616080699,"PotHole"
"119002",51.41480061,-1.541248391,"Light"
"119019",51.42020309,-0.416696203,"Accident"
"119026",51.42984142,0.238625678,"Light"
"119033",51.18124298,0.281791711,"PotHole"
"119049",51.52005196,-0.765501203,"PotHole"
"119057",50.89527896,-0.163670682,"Accident"
"119060",50.98618702,-0.197415513,"PotHole"
"119066",51.11379461,-0.191311479,"Accident"
"119069",50.80479624,-1.06345561,"Accident"
"119080",51.22127586,1.402670193,"PotHole"
"119081",51.22015177,1.402658853,"Accident"
"119094",51.42727381,0.328843041,"Light"
"119098",50.82067984,-0.138203428,"Light"
"119126",51.27025619,0.523762235,"Accident"
"119132",50.79643668,0.057512455,"Accident"
"119135",50.59460061,-1.204535247,"PotHole"
"119139",50.75818712,-1.28895753,"Light"
"119150",51.411473,-1.350767009,"Light"
"119162",51.21877142,-0.638261182,"Light"
"119168",51.37023109,-0.688077815,"PotHole"
"119183",50.95316871,-1.405575226,"Light"
"119192",50.84402511,-0.252047674,"PotHole"
"119194",51.35144217,0.706177414,"Light"
"119210",51.42763264,0.774844676,"Accident"
"119235",50.74803924,-1.647011411,"Accident"
"119240",51.29250902,-0.80287757,"PotHole"
"119260",51.81282578,-0.781454414,"PotHole"
"119273",51.5725168,-0.709247238,"Light"
"119278",50.81894067,-0.668235734,"PotHole"
"119279",50.79609026,-0.636391363,"PotHole"
"119285",51.5859072,-0.561638669,"PotHole"
"119293",51.28212413,1.038558294,"PotHole"
"119294",51.28827351,1.09562434,"Light"
"119300",50.8423998,-0.756765627,"Light"
"119302",51.31671763,-0.365588202,"Light"
"119329",51.29250237,-0.811052569,"Light"
"119348",51.09363005,-0.704630432,"PotHole"
"119357",51.34473346,1.034801179,"Light"
"119358",51.35564431,1.047589467,"PotHole"
"119375",50.82162086,-0.546205146,"PotHole"
"119379",51.54393558,-0.769037107,"Accident"
"119383",51.26107281,0.456604693,"Accident"
"119394",52.05143205,-0.703514903,"Light"
"119399",50.70863689,-1.303869506,"PotHole"
"119401",51.24934255,-0.031241056,"Light"
"119406",50.87370333,-1.26801514,"PotHole"
"119425",50.62670822,-1.178969703,"PotHole"
"119426",50.62746924,-1.184894472,"Light"
"119428",50.6526577,-1.160693998,"PotHole"
"119431",51.28754655,0.168163296,"PotHole"
"119437",50.90184001,-1.485154851,"PotHole"
"119438",50.91956454,-1.297171546,"PotHole"
"119443",51.28173562,-1.107129429,"Light"
"119444",51.18276659,0.263550863,"Light"
"119445",51.18306225,0.280736801,"PotHole"
"119453",51.03981173,-1.331012444,"Light"
"119458",51.50623706,-0.613859935,"Light"
"119484",51.38116962,-1.318865343,"Light"
"119499",51.09419573,1.050069458,"PotHole"
"119519",51.08531694,-0.8020936,"Light"
"119525",51.27595094,1.152874835,"PotHole"
"119529",51.09495617,1.1833929,"Light"
"119530",52.10483121,-1.296219098,"PotHole"
"119531",52.07705723,-1.312706366,"Light"
"119544",51.31003255,-0.810599636,"Accident"
"119546",51.29094917,-0.782410021,"PotHole"
"119549",51.58872987,-1.120901251,"PotHole"
"119565",50.82279152,-0.510674543,"Light"
"119568",51.45321374,-0.965195346,"PotHole"
"119571",51.44252411,-0.976659999,"Accident"
"119575",51.45027237,-0.968140033,"PotHole"
"119580",50.94249022,-1.528829454,"PotHole"
"119585",50.91831551,-1.395349716,"PotHole"
"119588",51.05237877,-1.296590544,"PotHole"
"119589",51.59203721,-1.106401787,"Accident"
"119606",51.39632643,0.495330489,"Light"
"119610",51.81872572,-0.822208737,"PotHole"
"119619",51.39337655,0.498706337,"PotHole"
"119625",51.4946253,-0.84612232,"Light"
"119635",50.91452505,0.157038868,"Light"
"119640",51.26676739,0.074149371,"PotHole"
"119647",50.84807778,-1.078072695,"Light"
"119648",50.82889911,-0.755704302,"Accident"
"119656",50.94917431,-0.520875583,"PotHole"
"119694",50.77248053,0.267795776,"PotHole"
"119713",50.99055969,-0.736141133,"Light"
"119715",51.15442968,0.862819866,"Light"
"119727",51.65383656,-1.134097849,"PotHole"
"119737",51.47041188,-1.087183426,"Light"
"119749",50.82786343,-0.411117871,"Light"
"119769",51.39930435,-0.342520143,"Accident"
"119776",51.23748543,-0.182167135,"Light"
"119784",51.43567718,-0.504915081,"Light"
"119787",51.21473581,-0.799454604,"PotHole"
"119789",51.17277179,-0.649629807,"Light"
"119803",50.82919394,-0.783669202,"Light"
"119818",51.31273868,0.30868761,"Light"
"119828",50.89092709,-1.33623185,"Light"
"119830",51.21456882,-0.426480063,"PotHole"
"119836",50.85308767,0.570367023,"Accident"
"119842",50.842303,0.47431345,"Accident"
"119844",51.8161349,-0.80602791,"Accident"
"119845",50.8814716,-0.007266762,"Light"
"119857",50.8920179,-1.322609735,"Light"
"119868",52.05064668,-0.74728794,"PotHole"
"119869",50.81234483,-0.361962926,"Light"
"119877",51.3420241,0.626068114,"PotHole"
"119888",51.50981031,-0.589254147,"Accident"
"119898",51.18724462,0.273787877,"Accident"
"119903",51.03744366,-0.197138797,"Light"
"119915",50.88498545,-0.579775373,"Accident"
"119919",50.92022563,-1.585960119,"Light"
"119931",52.03257386,-1.316303767,"Light"
"119933",51.43504044,0.215858878,"Light"
"119948",50.82589844,-0.184001158,"PotHole"
"119949",50.80251974,-0.6248511,"PotHole"
"119952",50.97519009,0.277658245,"Accident"
"119953",51.04754149,0.256951117,"PotHole"
"119958",51.04661224,-0.292653481,"Light"
"119968",51.46665248,-0.86001492,"Accident"
"119975",51.74393764,-0.999123579,"Light"
"119978",51.42153162,-0.676110568,"PotHole"
"120015",51.57828811,-0.702589489,"Accident"
"120019",51.72782299,-1.249963541,"Light"
"120028",51.2411491,-0.169128666,"Light"
"120053",50.95654208,-1.451804469,"Light"
"120055",51.2566681,1.079881706,"PotHole"
"120066",51.34585882,0.146646324,"Accident"
"120071",51.28716746,-0.495703124,"PotHole"
"120073",50.93743661,-1.406487322,"Light"
"120074",50.87253666,-1.577855333,"Light"
"120076",51.43540967,-0.547293189,"Light"
"120083",51.24801985,-1.480684851,"PotHole"
"120108",50.83733292,-1.083964982,"Accident"
"120111",51.4274543,-0.427636766,"PotHole"
"120116",51.45916082,-0.976863815,"Light"
"120142",51.50293784,-0.719138103,"PotHole"
"120143",51.41834396,0.357155301,"PotHole"
"120160",51.23488039,-0.170809996,"Light"
"120173",50.86971122,-1.262393147,"Accident"
"120181",51.10350914,0.712524042,"Accident"
"120202",51.69432746,-0.980830545,"Accident"
"120207",51.34853167,0.349405415,"PotHole"
"120221",50.7685052,0.291713856,"Light"
"120223",50.82554297,-0.297606468,"PotHole"
"120230",50.99173445,0.100338359,"PotHole"
"120263",50.86157849,-1.432315645,"Light"
"120266",51.41119975,-0.692944897,"Light"
"120275",51.51071444,-0.612283018,"PotHole"
"120301",51.04869332,-1.359416355,"Light"
"120305",51.57656981,-0.709854001,"PotHole"
"120329",51.46459761,-0.977519616,"Light"
"120354",51.76714417,-0.759497797,"PotHole"
"120358",51.43789818,0.23585405,"PotHole"
"120366",51.66310413,-0.60271674,"Light"
"120381",51.01020419,-0.197767541,"PotHole"
"120384",51.32484044,0.5490077,"Accident"
"120393",50.8171512,-1.090605738,"PotHole"
"120403",51.49003861,-0.863536887,"Light"
"120406",51.41321529,-1.426232317,"PotHole"
"120476",50.98519223,0.919365511,"Light"
"120479",50.82257711,-0.155733716,"PotHole"
"120480",50.80432944,-0.61060599,"Light"
"120507",51.37749546,-0.35192935,"PotHole"
"120510",51.37369104,-0.455513424,"Accident"
"120523",51.42570136,-0.571708268,"Light"
"120548",51.65471459,-1.568262631,"Light"
"120571",51.12566558,1.317870373,"PotHole"
"120578",51.1523957,0.887006443,"PotHole"
"120593",51.43053816,-0.677389508,"PotHole"
"120601",51.12692396,-0.014470764,"PotHole"
"120602",51.62798954,-0.745959508,"Light"
"120603",50.81340699,-1.083297405,"PotHole"
"120605",51.241821,-0.16609333,"PotHole"
"120608",50.90824739,-1.496562053,"Light"
"120611",51.53923689,-0.90268574,"Accident"
"120620",51.31889842,-0.566417385,"Accident"
"120633",51.45603441,0.246816632,"Accident"
"120647",50.88475006,-1.005757581,"PotHole"
"120653",51.22612171,1.149465946,"Light"
"120665",50.99810959,0.477178629,"Light"
"120691",50.86696611,-0.000495184,"Light"
"120693",51.08327925,0.692776452,"PotHole"
"120702",51.12585106,-1.429798248,"PotHole"
"120727",51.44233111,0.358390471,"Light"
"120729",51.22443215,0.28994281,"PotHole"
"120733",51.08727015,0.513643102,"PotHole"
"120754",50.97529822,0.220681648,"Light"
"120760",50.97077549,-0.579581903,"PotHole"
"120762",50.84199859,-0.76132133,"Accident"
"120765",51.15091628,0.874043128,"PotHole"
"120803",51.7520876,-1.248113165,"PotHole"
"120813",50.69069668,-1.528523398,"Light"
"120837",51.72858183,-1.067080437,"Accident"
"120866",51.37002882,-0.449890051,"Light"
"120908",52.12780244,-0.818168298,"Light"
"120914",50.87010349,-1.239435593,"Accident"
"120922",51.44329554,-0.922252934,"Light"
"120925",51.31277337,0.868364711,"PotHole"
"120939",51.02166659,0.469022692,"PotHole"
"120949",51.0697819,0.024791344,"Accident"
"120966",51.40798439,-0.593827596,"PotHole"
"120974",51.62492237,-1.308000062,"PotHole"
"120981",52.00875945,-0.950975949,"PotHole"
"120992",50.83167661,-0.226379495,"Light"
"121007",50.82186421,-0.439716602,"Accident"
"121009",51.402294,0.502269479,"Accident"
"121015",51.10138602,0.263001114,"Light"
"121020",50.97369784,0.229152256,"PotHole"
"121022",51.08306004,1.182575596,"PotHole"
"121024",50.85656231,-0.438559019,"PotHole"
"121037",51.37491494,-0.3347802,"PotHole"
"121041",51.24393722,-0.571528362,"Light"
"121043",51.5979273,-0.625248671,"PotHole"
"121054",51.26560721,-1.068312414,"Light"
"121067",51.93621623,-1.125648452,"PotHole"
"121096",51.15801019,-1.460861081,"Accident"
"121117",51.22836613,-0.336924162,"Light"
"121118",51.35086076,-0.70902245,"Light"
"121133",51.36107197,1.411592795,"Accident"
"121139",51.4515418,-0.97962455,"Light"
"121141",51.40792037,-0.836558986,"Accident"
"121144",50.9522729,0.733608605,"PotHole"
"121162",51.9152972,-1.158156978,"PotHole"
"121164",51.3439227,1.065912327,"PotHole"
"121165",51.36091115,1.086873862,"Accident"
"121167",50.89693537,-1.399607952,"Accident"
"121203",51.02063038,-0.461570579,"Light"
"121213",51.83178328,-0.557592587,"Light"
"121219",51.41174746,-0.701772503,"PotHole"
"121242",51.85320414,-1.175867471,"PotHole"
"121249",51.57348622,-0.757416551,"Light"
"121268",50.84373537,-1.019710817,"Light"
"121274",51.35004178,-1.257007331,"PotHole"
"121281",51.28639309,-0.734348249,"Light"
"121330",51.4390644,-0.532443927,"Light"
"121339",51.3589077,-1.146131708,"PotHole"
"121348",51.44842235,-0.972498857,"PotHole"
"121372",51.2713087,0.516651156,"Light"
"121384",51.33284429,-0.772975191,"Light"
"121385",51.4504838,-0.572446241,"PotHole"
"121386",51.4755851,-0.61478915,"PotHole"
"121400",50.98618702,-0.197415513,"Light"
"121402",50.98861813,-0.197606311,"PotHole"
"121497",50.87352819,0.010161816,"PotHole"
"121498",50.87442198,0.010484558,"Light"
"121499",50.87395795,0.011317433,"PotHole"
"121500",50.97232133,-0.018764157,"PotHole"
"121503",51.24945031,-0.571586821,"Accident"
"121505",51.27923531,-0.50829295,"Light"
"121513",51.33980099,1.027295037,"Light"
"121535",50.79677622,0.056108297,"Accident"
"121543",51.09206148,1.113918568,"PotHole"
"121547",51.43817919,0.764331509,"PotHole"
"121548",51.43740732,0.764644642,"PotHole"
"121549",51.43779451,0.765387546,"PotHole"
"121552",51.2004811,-1.508169999,"Light"
"121553",51.2675271,-1.072287054,"PotHole"
"121564",51.54352256,-0.909071896,"Light"
"121571",51.76073078,-1.195518425,"Accident"
"121572",51.79089817,-1.271681402,"Accident"
"121587",51.67071463,-0.540877565,"Light"
"121592",51.12634421,0.871087457,"Light"
"121600",51.81282578,-0.781454414,"PotHole"
"121610",51.27616587,-1.119710049,"Light"
"121627",50.72555201,-1.305319088,"PotHole"
"121637",51.35962929,0.627075279,"Light"
"121645",51.33722903,-0.405343681,"Accident"
"121646",51.33842063,-0.361370835,"Light"
"121651",51.19129602,1.381849844,"PotHole"
"121656",51.23837606,-0.210783666,"Light"
"121658",51.11546981,1.306277996,"PotHole"
"121664",50.95365132,-1.360723281,"Light"
"121678",51.23192378,-0.609656366,"Accident"
"121689",51.0879675,-0.737772006,"Light"
"121694",50.80856999,-0.977371416,"PotHole"
"121696",50.99948192,-0.116660803,"Light"
"121704",50.93772337,-0.146342629,"Light"
"121708",50.84788909,-0.152604811,"PotHole"
"121717",51.48888458,-0.676321448,"Light"
"121720",51.24668553,0.548981584,"PotHole"
"121732",52.06403948,-0.746913294,"Accident"
"121735",52.05448807,-0.70342645,"PotHole"
"121743",51.01493862,-0.925795735,"Light"
"121756",51.39633712,-0.844586141,"Light"
"121760",51.25716209,-0.158030426,"Accident"
"121762",50.99306817,-1.495545658,"PotHole"
"121789",51.12959221,0.198775399,"PotHole"
"121797",51.3685536,-0.765412939,"PotHole"
"121809",51.33883009,-0.450942616,"Light"
"121812",51.39530598,-0.513720494,"PotHole"
"121828",51.63691639,-1.392435071,"Light"
"121834",51.32880043,0.519798559,"Light"
"121847",50.80462324,-1.087017162,"PotHole"
"121851",51.45111088,0.301269347,"Light"
"121854",51.43276964,0.332863362,"Accident"
"121883",51.260317,-0.734491142,"PotHole"
"121891",51.34301302,-0.881533875,"PotHole"
"121920",51.44829455,-0.968184607,"Light"
"121925",51.44787943,0.235909914,"PotHole"
"121928",50.94249022,-1.528829454,"Accident"
"121932",50.91071627,-1.403982324,"PotHole"
"121941",51.1686126,-0.655472673,"Light"
"121954",51.39482864,0.489642281,"Accident"
"121955",51.08491296,1.188843902,"Light"
"121964",50.88189283,-1.28352331,"PotHole"
"121970",50.81840639,-1.078656899,"Light"
"121977",51.2650274,0.17011352,"PotHole"
"121991",50.88100269,0.020008356,"Light"
"122009",50.94702598,-1.538747893,"PotHole"
"122026",51.2735989,0.192740531,"PotHole"
"122034",51.21555253,0.805031363,"PotHole"
"122080",50.91928553,-1.574587513,"Light"
"122099",50.75236176,-1.277563467,"PotHole"
"122100",50.92378566,-1.375360147,"PotHole"
"122104",51.72698866,-1.205094011,"Light"
"122110",51.22099055,-0.454901188,"Light"
"122121",51.25334877,-0.323125741,"Accident"
"122129",51.17184847,-0.78697933,"PotHole"
"122149",51.21027086,-1.484588049,"PotHole"
"122159",50.91630718,-1.32424886,"PotHole"
"122160",51.61358203,-0.773797964,"Accident"
"122162",51.23804648,-0.570736692,"PotHole"
"122165",51.31273868,0.30868761,"Accident"
"122173",51.13119381,0.871388376,"Light"
"122174",50.97759712,-1.349141835,"Light"
"122190",50.92110646,0.061584593,"Light"
"122230",51.42717995,0.246119991,"Light"
"122233",51.29833381,0.939198842,"Light"
"122241",51.25948274,0.617059444,"Light"
"122249",51.10952737,-0.206192563,"Light"
"122273",50.93389714,-1.417916923,"Accident"
"122287",51.33474743,1.398148598,"Accident"
"122289",51.24622402,1.348617609,"Light"
"122296",50.80251974,-0.6248511,"PotHole"
"122301",50.87923831,0.244543334,"PotHole"
"122304",51.05197146,0.014597149,"PotHole"
"122306",50.98912379,-0.609727102,"PotHole"
"122307",50.95550608,-0.487926837,"Accident"
"122311",50.79576952,-1.05923741,"Light"
"122330",51.26691156,-1.08548632,"Light"
"122345",51.6748183,-1.191545509,"Light"
"122348",50.87707265,0.002780379,"Light"
"122354",50.90591855,-1.397800022,"Light"
"122358",50.96024221,-1.474258147,"PotHole"
